Hybridization REF	TCGA-A2-A0CP-01A-11R-A034-07
KIFC2	0.271166666666667
PMP2	-0.45075
SLC4A9	0.1655
PLAG1	-1.67866666666667
MYCBP2	1.0055
OR4E2	0.7815
CCDC65	1.56975
C16orf82	-0.567875
ENTPD4	-0.859625
BRP44L	0.216125
PMP22CD	0.3315
TMCO4	1.332
KCNN1	-0.5308
WDR35	0.44175
CCDC80	2.919875
C3orf31	-0.601
SLC7A9	-0.71525
TMEM190	2.53575
DBC1	0.768666666666667
FADS3	-1.001
PDZD8	0.7765
GRM5	0.502
AZGP1	3.1442
PEX3	0.31
MED1	0.157785714285714
ATG4C	-1.18916666666667
HNRPH3	-1.333375
FAM109B	2.04475
C4orf17	-0.72
CA10	-0.14975
OPRD1	-0.3115
CCL16	-1.945
SACM1L	-0.856
CST6	5.82375
CD63	0.91425
LGI1	0.75325
ZNF784	-0.22275
CRYBB1	-2.454
CX3CL1	1.3878
TOP2A	-4.134375
GYPB	-4.29133333333333
GADD45GIP1	-0.383
FEN1	-2.660125
IGF1R	0.8335
WDR72	-2.1358
PURG	-0.401
DEFB126	0.3115
PKD1L1	0.523
CAV1	-1.3371
GNPDA2	0.4189
DGAT2	-2.068875
NLGN1	-2.2345
STRBP	-0.37025
HPRT1	-0.6905
FANCI	-3.269875
PSMA7	0.51075
DBF4B	-1.10316666666667
TTF1	-0.887
RAD54L	-3.34675
ELOF1	-0.69075
PLAGL2	-0.584875
ZNF256	-0.2895
HMGCL	0.169
MSI2	-0.7875
RPESP	0.631666666666667
C11orf60	0.7605
ABCD1	-0.1715
ACAA1	0.9347
SPARCL1	5.77342857142857
IL6ST	1.093
ZNF319	0.55325
TMEM109	-0.6737
FAM90A1	0.534333333333333
IL22RA1	-1.531
ATP4B	-0.551
TEC	-1.31933333333333
C7orf30	-1.01525
TXNDC2	0.0773333333333333
ABCB4	-1.03866666666667
KIAA1191	0.762625
C9orf38	-0.2715
SFTPB	-0.023125
CNTNAP2	3.378
FRK	1.861
TBX19	0.07125
CHD4	-0.22775
C6orf26	-2.9315
MOSC2	1.5755
IKBKE	-0.75725
HIF1A	-1.83083333333333
LOC595101	-0.274
RELA	0.0095
TMEM16B	1.35733333333333
ABHD12B	-1.8105
TSEN34	0.454
KIF18A	-4.02675
TXNDC9	-0.328166666666667
SPATA2L	0.2495
SEMA4G	-1.1875
C21orf91	-0.08875
MATN1	-0.4005
KCNIP4	-0.2645
TUSC1	2.114
OR4C15	0.025
ARMCX6	0.812083333333333
WBSCR27	0.216666666666667
OR52I2	0.6645
KIAA1604	0.06025
DYNC1I1	-0.678125
PPP4C	0.6295
SLC47A2	-1.34433333333333
TREH	0.24025
CD48	1.18466666666667
ST14	1.49
PKN1	-1.48275
SPON2	3.1275
XBP1	0.960666666666667
SFRS12	-0.648833333333333
EFCAB6	1.58
SELT	0.09
SLC39A2	1.8895
ERF	-0.392
ARL3	1.1
SURF6	-1.2182
MLLT10	-0.855238095238095
FLJ11171	-0.418833333333333
TDGF1	-5.13716666666667
ERCC6	-0.16
EIF2AK4	1.162375
BAZ1A	-0.452333333333333
LRRN3	1.08316666666667
TMC3	0.2595
EFTUD1	-0.33675
PTPRO	0.7725
CLEC12A	0.313375
ACBD4	-0.0185
ZDHHC14	-0.421125
OTUD7B	1.190625
ACTB	1.0233125
MSRA	0.165375
LCE5A	-0.6185
IFI35	-0.045
BSCL2	-0.453333333333333
ANKRD12	1.03183333333333
CFHR2	0.9185
RGAG1	0.087
HSFY1	0.4935
SLC30A5	-0.32775
IMPG1	-0.277
GPR109A	0.0285
ZNF185	-0.1575
IYD	1.5415
NPCDR1	1.167
SERPINA13	-0.119
HMGCLL1	2.053
NEUROG1	0.303833333333333
UBQLN1	-0.3118125
LIN37	0.2345
SOCS2	-1.14625
DSCR4	-1.888375
XKR6	0.28025
GPR142	0.8155
KRTAP13-3	0.5405
CCDC15	-0.290166666666667
MOS	0.588
CD1E	-1.766
OFCC1	-0.0195
FAM83D	-4.715
SRFBP1	0.1355
C9orf96	0.246
DHDH	-1.0425
CCDC90A	-0.8445
RABL3	0.7204
CD320	-1.80666666666667
ANGEL2	0.0183333333333333
MRPL21	0.1305
SMG6	0.809666666666667
INSR	1.370625
FLJ14816	-0.893
GLRB	-0.714333333333333
C9orf89	1.2525
CIZ1	-0.982875
URG4	-0.697833333333333
LRDD	-1.50983333333333
CBY1	0.856833333333333
NFX1	-0.108
MTERFD2	0.199785714285714
C19orf23	0.295
PGC	-2.9925
IER3IP1	-0.0837
RASAL2	1.34116666666667
C1orf89	-0.8625
SYNJ1	-0.827125
NFKBIE	0.4765
FLJ40125	-0.6625
TCEB2	0.3489
NOG	-2.135
POLR2J2	-0.6625
HLA-B	1.556
PCDHA1	0.465
PPP2R2B	-0.5935
ARHGEF17	0.898833333333333
TCF7L2	1.64178571428571
CHD5	-0.602166666666667
ZNF431	-0.62925
TBC1D25	-0.08125
ZNF800	1.0155
SCUBE2	3.82990909090909
MYCBP	-0.0723333333333333
GPX5	0.5255
C6orf129	-0.166666666666667
QSER1	-1.00816666666667
ULK2	2.07475
PIGO	-0.364166666666667
NRCAM	-0.879
SLC35E3	0.411375
CSRP2	-0.19825
HYPE	0.48025
MAPK15	0.296166666666667
MGC14327	-0.04375
TIMM13	-0.537333333333333
ZNF462	1.0505
GBA3	-0.0455
TEX13A	-0.5675
MCM6	-1.64822222222222
MTRF1	-0.685625
ABCA7	-1.00075
EIF4A2	-0.556
ZC3H10	0.711
RPGR	0.197
C20orf94	2.028
RP1L1	-0.55225
GPR125	-0.068125
USP22	-0.273571428571429
OR1L4	-0.07725
MLZE	1.165
FLJ32065	-0.10275
PTCD1	-0.3505
CRTAC1	0.776166666666667
BXDC2	-1.6595
C18orf1	2.54116666666667
FAM107A	2.46421428571429
EFNA3	-0.977
P18SRP	-0.3895
CAMKK2	0.3105
KIAA0649	-0.5105
NES	-0.978333333333333
HS6ST3	2.21525
PON2	-0.9415
TCP11L2	-0.63975
CLEC4A	1.66075
PRR12	0.2935
MLXIPL	-1.6904
C2orf50	0.364
ZNF28	0.40025
ENC1	1.59033333333333
MAP2K1	-0.810375
FKSG2	1.69675
KIAA0430	1.06975
PTP4A1	-1.34638888888889
GPR156	-0.4265
GTF3C6	-0.13325
UBR2	0.3062
LOC388272	-1.51725
MAK	1.16066666666667
ACOT4	3.43925
STC2	1.68258333333333
PIGW	-1.615125
SAE1	-0.798625
COL6A1	1.67418181818182
OAZ1	0.1255
STMN4	1.15333333333333
EDG3	0.0418333333333333
SGCE	0.654333333333333
IL11	-1.3495
PRSS8	2.292625
YIPF5	0.647583333333333
WNT4	3.55275
CSN2	0.1926
TCF7	-2.090125
TDO2	1.725
SAMD9	0.250875
S100A7A	-0.0355
MMRN1	2.73566666666667
GKAP1	0.0595
AKR1C3	-1.16625
RNF19A	1.245375
GMDS	-0.274
YKT6	-0.779125
SPARC	2.5439
C12orf31	-0.61275
UBE2V2	-0.6515
FBXL18	-0.341166666666667
KIAA0460	0.935
ADAM22	-0.716625
SERPINC1	-4.32725
KCTD21	-0.16525
MYOHD1	-2.30925
ZNF37A	0.559666666666667
GTF3C1	-0.184333333333333
CTSZ	1.077
PRNPIP	-1.529375
DRD1IP	0.12625
NR1I2	-2.36166666666667
ZNF266	-0.4005
SPAG4L	-0.2355
COX4NB	-0.66925
SAPS1	1.3898
APOA1	-3.706375
TATDN1	-0.158166666666667
C10orf82	2.73025
KPNB1	-0.818
FOXO3	0.91075
CRYBB2	-1.345
ZBTB5	-0.215333333333333
SLC25A38	-0.04375
DCTN2	-0.3055
IFT20	0.8255
CTHRC1	3.50875
C1orf31	-1.168625
UHRF1	-2.3895625
GPC6	0.703
C10orf54	1.52675
MCF2L2	-0.4358
WNT9B	0.348625
OLA1	0.053
FAM120B	0.33175
TTLL10	0.312
CYorf15A	-5.63425
RELN	-1.3619
SCN2B	2.10358333333333
MFHAS1	-1.00825
NKX3-2	-0.458333333333333
RASGRF2	1.15
SSBP1	-0.567833333333333
KPNA6	-0.241285714285714
LOC389118	1.0125
HS3ST4	0.095
SUPT7L	-0.315375
FLJ32658	-0.687
IGFBPL1	-1.29575
KIAA1641	0.6479
SHKBP1	-1.0905
CSF1R	4.92375
NAGK	0.66675
MYL2	0.6975
HIST1H4C	0.0573333333333333
TOMM7	-0.500625
ADAMTSL3	3.6428
TNFSF14	-0.558
PRRT2	0.5635
VTA1	-0.3365
AOAH	2.59983333333333
CRISPLD2	2.5365
PNN	-1.079
TA-NFKBH	-0.47375
ESPN	-0.34775
RBM43	0.591
KIAA1267	0.659125
DDX3X	-0.138444444444444
KIAA1576	-1.98475
PLXDC1	4.79816666666667
FLJ25801	-4.23575
HNRNPL	0.39
RUNDC3A	-0.106333333333333
CASP12	1.6775
SH2D5	-1.604
RPL26L1	-0.0425
OR51A7	0.27575
HDC	5.1025
C2orf16	0.0873333333333333
SYTL3	2.1415
GOLGA4	0.6371875
NOTCH1	-0.627666666666667
ATPAF2	0.471
ECD	0.383
SSX5	-1.89866666666667
SNAP91	0.0505
OCA2	-3.59425
PNPO	0.9495
DAPK1	-0.725833333333333
PINX1	-1.23583333333333
SELENBP1	0.46175
NEK3	-0.47425
TMED4	-0.137357142857143
SSTR4	0.3055
FOSL1	-2.5961
CD40LG	-0.215
CES1	-0.7245
DCI	0.602
B3GAT3	-0.601833333333333
STK17B	0.116
CNTN6	0.27225
CYP3A4	-2.12666666666667
MBOAT2	1.06442857142857
PISD	0.20125
USP1	-1.63775
PYDC1	1.2805
CENPM	-2.9335
SAR1B	0.32125
TTC7B	-0.690625
DP58	-1.354
GPC1	0.86725
RBL1	-2.419625
TMEM137	-1.68766666666667
TOB1	1.038
TCEAL1	0.979833333333333
CENPF	-3.87918181818182
C6	1.94766666666667
PRSS1	-3.70475
PPIL6	1.31783333333333
C6orf124	-0.421
ODZ4	1.9955
SNCB	-0.496
NDUFB9	0.719375
CNOT6L	1.06716666666667
S100A9	0.455833333333333
TRIM50	1.08
KCTD1	2.3498
WDR63	2.5095
SPEF2	2.285875
RNGTT	-0.527166666666667
CXorf22	0.086
KCNK16	0.30025
CEP250	-1.592625
ATPBD1B	-0.0405
KCNJ2	4.1775
MT1B	-0.4655
ZNF684	-0.7495
SLC4A1	0.192
PDHA1	-0.947
ZNF492	-0.11025
TKT	-1.2705
BYSL	-0.767625
RNF38	-0.027
AHDC1	0.238
KLHL2	0.767
CMTM8	1.45775
DMP1	-0.5795
HERPUD2	0.07275
CRTAM	2.31766666666667
ZNF572	0.27075
TMEM16J	-1.6765
HSD17B2	-1.84925
UBE2G1	-0.607875
AHSA2	-1.73275
PELI2	0.3635
TPX2	-3.88775
ATP9B	0.8865
DAZAP1	-0.522
HMGCS2	2.93516666666667
C17orf38	0.3275
B9D1	0.768
NKX2-5	0.372666666666667
KIAA1276	3.35575
LILRB2	3.234
CSTF1	-0.768833333333333
BTN2A1	-0.666333333333333
C15orf48	3.7645
IGF2BP3	-4.079
FAM113B	0.3005
HRG	0.176125
ZNF131	-0.411
USP47	0.826142857142857
CCDC88B	-0.537875
HCN1	-0.7559
HTN1	-0.316833333333333
SYCP3	-0.37925
C13orf23	-0.4963
PAPOLA	-0.1953125
AATK	-0.4088
MSH3	0.844666666666667
NDUFAB1	-0.31775
ITLN2	-1.58166666666667
BAK1	-0.244166666666667
MRPL45	-0.285
MTNR1B	-0.157
LOC645843	0.245
SPECC1L	0.47675
PGCP	1.13575
SPN	-0.753
GPR143	1.29283333333333
ZNF576	0.629333333333333
TMEM39A	0.462
ATP5D	-0.250333333333333
MAGEB3	-1.865
RPS5	-0.445
ANP32E	-1.07885714285714
MTMR1	0.2815
YEATS4	-0.75475
SYNGAP1	-0.6305
PCOLCE	0.081
MNS1	0.28925
PCYT2	-1.23866666666667
ZNF182	-0.18275
LAX1	0.912
SPPL2B	-0.3309
ELOVL5	0.6392
PCDHAC1	0.591
B4GALNT1	-1.82816666666667
BLOC1S2	0.910625
ZNF673	-0.6754
ARHGAP21	-0.507
IRX5	3.6125
LRFN5	1.27583333333333
FAM7A1	-0.09975
RAB19	-0.036
GINS1	-2.41275
ITM2B	1.2824
PAPSS2	2.24941666666667
OR5BF1	0.1855
ACSL3	0.113375
KIAA1919	0.0395833333333333
GLT8D2	3.631375
UTRN	0.923857142857143
CNN1	2.96025
HISPPD2A	0.342333333333333
SDAD1	0.70225
SIGLEC9	0.613333333333333
RPL35	-0.0107857142857143
C22orf26	0.1295
IMPDH2	-1.177
WDR69	-0.36725
SEC14L5	0.118833333333333
CLTA	0.1945
RP11-529I10.4	0.71625
GPR37L1	0.274666666666667
OGDH	-1.59033333333333
ASB13	0.894666666666667
ZFP14	0.76875
ZCRB1	0.117166666666667
KPNA3	0.3085
HSPA1L	1.131
RHOC	0.772375
LOC554175	0.0595
PPP3CA	1.9773
SLC1A7	-0.518
ZNF529	-0.564333333333333
RBED1	0.9905
DDB2	-1.27125
FLJ11286	0.184333333333333
SPATA1	1.1055
MKNK1	0.359
DYSF	0.695
ALKBH2	0.088
NKD1	-2.976
C1orf174	-0.3355
PLEKHO1	0.198666666666667
ASB10	0.013
RING1	-0.268666666666667
NPC2	0.925625
AVPR1B	0.6075
YTHDF1	-0.0925
LMAN1L	0.4545
GSG2	-3.941
CEP170	-0.2838
RPS4Y2	-5.80325
MSH6	-1.2675
HECTD2	0.609666666666667
ZNF556	1.46233333333333
PLEKHC1	-0.0897
AIRE	-0.0651666666666667
BCL2L10	1.16225
LMOD3	0.072
ZBTB8	0.8125
FOXA2	-4.3598
SLCO2A1	2.628125
C3orf46	-0.5745
PRDM16	0.3315
TMEM98	0.918
FRMD5	-1.2665
PDE6C	-0.8435
C1orf216	0.524333333333333
EP400	-0.0500714285714286
PTK2	0.739166666666667
RNF217	0.21175
NDUFA8	-0.035
ZFAT1	0.45225
LAMP3	0.694666666666667
GLTSCR2	0.240625
NPW	0.4565
LLGL2	-0.4746
PPM1K	-0.408333333333333
C20orf177	-0.71
KIR2DL4	0.0727
NFKB2	-0.559
C21orf122	-0.0446666666666667
HESX1	-0.30225
GPR114	0.0143333333333333
SLC25A35	0.175833333333333
GNAT1	-0.025
ORAI3	0.2935
FAM76B	-0.63575
TMEM99	0.4373
TRIM29	0.6351
CDS1	3.1775
RHEB	-0.4897
C4orf27	-0.4445
RAB3A	-0.5725
OTUD6B	0.07075
GPD1	0.659
CDH15	-0.1895
NPM1	-0.432071428571429
TMEM117	0.18875
PRPS2	-0.919833333333333
GCK	-0.221
ADRA2A	5.35283333333333
TSPYL4	1.01683333333333
TASP1	-0.3795
WDR19	0.605083333333333
C10orf38	-0.87775
PDE4C	-0.647166666666667
FYB	0.5825
C1orf55	-0.396833333333333
PPFIA3	-1.397
RAD18	-1.2565
C12orf44	-0.435333333333333
CRYBA4	-0.5585
HVCN1	0.853
TAF10	-0.195333333333333
C16orf48	-0.564166666666667
DEPDC5	0.593333333333333
LTBP1	0.527
MAPRE1	-0.49575
FGF8	-0.2915
C3orf52	0.144625
SENP7	0.0215
LRRK2	1.5665
RUNDC2A	0.929833333333333
KIAA0355	0.7365
CPEB1	-1.03975
PPEF2	0.533
ABI2	-0.0548333333333333
KIAA0317	-0.509
ATF1	-0.759666666666667
DYNC1H1	0.564125
DIP	-0.28725
TMEM33	0.703058823529412
POLDIP3	-0.45175
C7orf24	-0.06875
GPR171	2.9155
CDC6	-3.709
PLD1	-0.6525
ITFG2	-0.1028
NDUFC1	0.4305
AKNA	-1.73825
NBR1	0.74075
PKHD1	1.118875
HPS4	-1.0048
MAFA	-0.24175
ULBP3	-0.405
DIRC1	0.4885
IMMT	-0.7335
C22orf13	-0.882333333333334
CEL	-0.1745
MARK3	-0.8425
ADAMTS2	0.78375
ARPC3	0.2075
TMEM10	0.25775
NPHS1	-0.4795
BRD8	-0.0853333333333333
WDR12	-1.48675
IDI2	-0.0425
HOXD13	-2.188
OR8G2	-1.769
SLAIN1	-1.9435
GABRQ	-0.8145
NR2C2	-1.384
NKTR	-0.0511
TLE2	1.0115
KIAA0892	-0.383
AURKA	-3.51663636363636
GPRC5C	-0.622833333333333
TBC1D9B	0.225375
PNPLA6	-0.882666666666667
AP3B1	0.13225
NAG	-0.161625
C11orf68	-0.33175
AKR7A3	1.3225
AHCYL1	0.0589166666666667
COP1	0.46
RPP14	-0.0658333333333334
PCDHB18	1.22175
CDH24	-0.953
KRT17	0.4111
LACTB2	-0.3835
DDX24	0.673
PHACTR1	-2.14266666666667
SLC35E2	-0.728
LOXL1	1.5165
IQSEC2	0.169625
RGSL1	0.367
PCDHGC5	0.5755
MEGF10	0.356375
PRRX1	1.874
ASTE1	0.686833333333333
C6orf159	-0.60225
MYOD1	-0.42125
GAA	0.7735
ZNF747	0.8255
KLRC1	-1.176
IL1RL2	-0.379
GDF9	0.9845
GPR119	0.008
TRAF2	-0.427
HCK	2.836
BMP6	-1.449
IL8RA	0.482666666666667
FLJ35848	-0.5305
EFHA1	0.529
CDSN	0.783166666666667
C14orf54	-0.1804
LSM3	-0.678
ZFP41	0.155
C9orf126	-1.86866666666667
VIT	-0.0465
SPCS3	-1.66375
DEF8	-0.9446
CHAF1A	-2.43866666666667
C1orf165	0.237166666666667
ZFPM2	2.27983333333333
FTH1	-0.654
SLC35F1	-1.21225
YWHAH	0.13325
C17orf66	0.570333333333333
ADRB1	0.139666666666667
FOXL1	-0.481
RG9MTD3	0.4905
UMPS	-0.609625
MGC13008	0.232
KIAA1161	-0.5615
CCDC77	-1.79775
C12orf65	-0.0205
COG4	-1.31916666666667
RCP9	1.07516666666667
RP4-692D3.1	3.81016666666667
CDC2L5	0.19175
MGC7036	1.15933333333333
DNAJC11	-1.2765
GDF2	-0.0581666666666667
TIMM17A	-1.09275
HNRNPA0	0.1229
OR2H1	-0.1135
PCBP1	-0.128875
COL23A1	-1.74
LRRC2	0.677857142857143
NSD1	0.363142857142857
FLJ37078	-0.88425
WDR91	0.127833333333333
TMEM179	-0.38325
DSCR10	-0.1715
CNDP2	0.7731
FYN	-0.4625
BEX2	-0.9375
KCND3	0.30625
YPEL5	1.455375
LRRC42	-0.5385
C17orf45	0.446625
ZNF649	0.4023
LOC150763	1.380625
COL5A2	4.05383333333333
CNGA2	0.739
ELA2B	-0.903
RAB9B	0.16325
FAM100A	0.01825
NAIP	0.00721428571428573
MYOZ2	0.083875
SPATA12	0.197
XRCC4	-0.90925
CYB561	1.2202
CHST10	-0.5405
BAI1	-0.664666666666667
BRSK1	-0.653333333333333
C17orf89	-0.079875
PDE6H	-1.353
FLJ20309	-0.2404
MAP7	0.802375
SCN4B	2.2455
SPAG9	-1.2316875
SERTAD1	1.29583333333333
FLJ21963	-0.4725
ANTXR1	1.4114
TMPRSS13	2.0705
ETV7	2.03833333333333
DGAT1	0.231333333333333
NKIRAS1	0.4205
TAC3	-3.6485
CORO1C	-0.584166666666667
RAD54B	-0.9835
HRASLS3	4.04466666666667
C21orf42	0.14275
BARD1	-0.751166666666667
ZNF177	-0.126
MIP	-0.362
ZNF442	0.752
F2	-3.8788
GRIA1	0.062625
GALNTL2	2.57516666666667
WNT5A	-0.6471
LENG9	-0.2725
hCG_25371	-1.6295
FOXR1	-0.251
TRA@	0.9067
PWWP2	1.09475
C1QTNF7	3.6425
SLC7A4	1.1505
C4orf7	4.28075
C17orf80	-0.155166666666667
KLK4	1.84083333333333
IL31	0.249
TMEM176A	4.0625
CTNNB1	0.203625
BHLHB2	1.17425
TMEM185B	0.2905
ARD1B	-0.3805
C1orf93	1.68
BRUNOL4	-0.5035
LOC541469	0.629333333333333
UPK2	-0.102
GAS8	-0.118166666666667
PATE	0.0425
IMPACT	0.88625
WNK4	0.0776666666666667
HNRPLL	-1.096625
GAD2	0.12625
ITGA6	0.3295
BMP15	0.295
CYP2A7	0.67875
RIC8A	0.02925
CCND1	-0.101333333333333
USP35	0.0515
DSCR2	-1.53
CCL4	4.0725
ZCCHC10	-0.0805
NOL11	-1.32
TRPM2	1.2755
PSMD2	-1.19118181818182
CHTF18	-1.64575
USP18	0.01625
RRAS	0.305875
LAMC3	0.22225
TOX	-2.74566666666667
PCDH15	0.1305
GABRG3	-1.897
NUDCD2	-0.58525
SGCZ	0.0625
KCTD17	-0.7181
SPSB2	-0.167
TPPP3	2.382
CILP2	1.34933333333333
CALB2	3.884125
CEBPZ	-0.232833333333333
ZNF479	-0.015
FMOD	5.61233333333333
C21orf66	-0.931
CLN6	-0.583666666666667
ANAPC1	-0.5355
SH2D3C	1.44625
PTPN14	0.5884
TRIM42	-0.3305
APTX	0.371
SNRPG	-0.667833333333333
BMS1	-0.13425
MAGEA3	-4.3355
NFATC3	-1.31533333333333
LRRC45	-0.600833333333333
ARS2	-0.842214285714286
LRIG1	2.13533333333333
EPSTI1	0.592
PRSS27	0.919
ERC2	-0.485
PRKACB	-0.499642857142857
PRDM13	-5.869
HCG27	-0.87575
KLK12	-3.5855
HSD17B7	0.0681666666666667
ZNF354A	0.30425
PCDH11X	-0.311
DMGDH	1.11925
PCBD2	0.105333333333333
TMC6	-1.72675
RIMS1	0.589375
SF3B2	-0.621
RCN1	-0.1715
CPB1	4.581
BCAR3	0.569
FCRLB	-1.066
PAK1IP1	-0.0185
OR10H1	0.5565
KIF9	1.2845
PITPNM2	-1.29025
L3MBTL4	0.403
TGFB1	-0.6392
ZXDC	-0.35875
SLC6A16	0.1425
SRrp35	-0.95125
LRRC8E	1.82625
PPIAL4	-0.540083333333333
EOMES	1.19633333333333
PAX2	0.199
SCARF2	0.19625
PSEN2	0.595166666666667
PCDHB13	0.14175
C10orf28	-0.309625
DHRS7B	1.07335714285714
C1orf131	-0.83675
ASB1	-0.58
ZNF223	-0.3245
LCMT2	1.11975
MEP1A	-1.99825
TMEM53	0.1085
RSPH3	1.312
C10orf33	0.151
LOC644285	1.028
PTPN9	0.329666666666667
ABCA12	-1.5555
CCDC37	-1.4395
RUNDC1	1.0415
YES1	-0.200166666666667
FAM120AOS	0.75025
OR5M3	0.1365
PPP1R3F	0.135083333333333
IL13	0.209444444444444
MDFI	-0.2455
PRNT	0.4825
ZDBF2	-0.346
OR10C1	0.174166666666667
CLIC1	-0.885333333333333
LILRA5	-0.041
CSAG1	-4.051
TREML2	-0.697666666666667
FAM125A	-0.458833333333333
ZNF74	-1.45675
FAM104A	-0.18375
LRRC39	-0.5135
SAMD5	0.98875
HYAL2	0.36075
HIST2H2AC	-0.204375
IGFBP5	0.968
NRTN	-1.0095
KIAA0556	0.4708
FAM29A	-1.978
JMJD2A	1.78525
EPHB1	1.47775
POLD4	0.286625
ANAPC10	-0.72625
LRRC36	-0.3575
MEGF6	0.402625
LPHN3	1.50066666666667
BMP10	0.1338
C21orf55	0.5425
CREM	-0.368625
PTGER4	0.0943333333333333
METAP1	-1.120125
KCNQ1	1.2042
NR2F2	0.404875
SSFA2	-0.26975
CTTNBP2	0.20125
BCL2A1	-1.275875
ZBTB24	-0.247125
SLCO6A1	-1.5225
PRDM1	1.0004
OR7D2	0.0936666666666667
CCDC47	-0.0957
LOC646982	0.335
SLC26A6	-1.6685
BIN1	-0.6464
SRRM1	0.475571428571429
PCSK1N	-1.619375
ALS2	0.2159
ECT2	-2.93621052631579
CACNA2D2	0.7305
DOCK6	-1.54625
C10orf119	0.05
FATE1	0.71875
DUSP23	1.5255
TRIP6	0.0840714285714286
NUP35	-0.156
CDH3	2.1415
KLHDC8A	1.0345
C9orf116	1.664875
EI24	-0.0495
CENTD1	1.2865
RWDD2B	-0.627666666666667
DOCK1	1.9325
NPAS2	-0.493
NR3C2	3.3795
FAM63A	0.53375
INPP5F	-0.143166666666667
FAM111A	-0.6866
MYBL1	-2.128
IQGAP3	-1.17233333333333
CRADD	-0.8025
DUSP12	-1.70375
PDZK1IP1	3.83925
VASH2	-0.47425
CTR9	0.798
VIL1	-4.821
OR8U1	0.14
CCDC107	1.1535
PTTG1IP	0.10825
OR4X2	0.72825
COL9A1	-1.2215
PSMD9	0.0775
ZFP62	0.4395
TIP39	-0.967
PARP15	0.1785
TTC19	0.372625
C1orf114	-1.49166666666667
GFPT1	-0.4795
SLC27A6	0.19725
MRPS10	-0.5159
CALML5	-1.52633333333333
TRPM7	-0.047625
CGNL1	1.4115
CECR1	-0.253
SERPINB8	-0.682166666666667
TMEM102	1.26
PDIA2	-3.498
NUCKS1	0.828666666666667
HOTAIR	3.1785
EBI3	-0.07
NXN	0.85925
ZMYND19	-0.85225
FOXJ3	0.0275
EIF5B	0.3575
EIF2B4	-0.355666666666667
LEO1	-0.1535
ZIC5	-2.35658333333333
IL20	3.27133333333333
KIAA0415	-0.00800000000000001
FLJ37357	0.2255
TSPAN12	0.477625
ACTR3B	0.103875
TFAM	-0.234
IL17RD	0.299875
PARP12	-0.12675
KLHDC7A	0.644
KCTD4	0.471666666666667
GTF2H1	0.1895
FLCN	-1.238
BIRC4	1.230875
LOC790955	-0.018
VKORC1L1	-0.715
CYP4F22	0.0725
TAS2R5	-0.1545
ZNF582	0.8195
HS3ST3B1	-0.60025
CTNS	-0.059
STK36	0.517333333333333
MMD2	0.35075
RP5-1103G7.6	0.5975
FLJ23356	0.1695
CRH	-0.19125
C1orf182	-0.366666666666667
ACP5	0.796
AMFR	1.2012
CA4	-0.55975
PLCB4	0.174125
MPHOSPH10	0.4375
UNQ473	1.37983333333333
G3BP2	0.0278333333333333
SR140	-0.697916666666667
HOXA2	0.68425
PYGB	-0.926875
BAT1	-1.05975
DKK3	0.704
DDX31	-0.673375
TULP1	0.1925
NHLRC2	-0.03675
TNRC4	-0.2095
ZNF430	0.08675
TNRC6A	0.810625
PLA2G1B	2.06483333333333
RCHY1	0.0531666666666666
GTF2A2	-0.721166666666667
MGC4294	1.102
ZNF691	-0.432
TACC3	-2.3885
DNAJC5G	0.128
LOC4951	0.0265
MS4A4A	-1.7195
LOC152485	0.4705
PPP1R2P1	0.0315
PPP2R5B	-0.49275
RPGRIP1L	-0.128375
SPOP	0.6357
PTPRF	1.0945
MGC42090	-0.5435
SUSD3	2.425
THOC4	-1.13875
MAML1	-0.0293
FXR2	-1.40966666666667
TYK2	-0.836625
MUC6	0.3615
DNAJB7	-0.144
PIP4K2A	-0.419
MEX3A	0.2195
RRP1	-1.199
TFAP4	-0.10025
CXorf41	0.079
MTMR4	-0.771333333333333
CTLA4	0.2775
SNX9	0.3675
CIB3	0.848666666666667
NECAP1	0.174375
PLA2G2D	0.3693
GLMN	-0.954833333333333
DCLRE1A	-0.1745
PDX1	0.6285
SAMD11	0.57325
MRPL55	0.2612
TLR7	1.914375
TBC1D21	0.182666666666667
SMAD1	2.0899
ACTRT2	0.0825
RIOK2	0.06025
PDLIM4	0.595
SLC22A15	0.875833333333333
ABHD13	0.7545
STX18	0.0512
CCPG1	0.235071428571429
DCBLD1	1.59783333333333
SLC2A6	-0.5485
NOLA3	-0.339
TRDMT1	-0.958214285714286
IL17F	-0.241
ATP1A4	-0.934333333333333
OR52W1	0.81
CFL1	-1.145
IL4	-0.991
RBP2	0.880333333333333
CPSF6	-0.028125
TTC8	0.5145
MUCL1	6.7065
EYA3	-1.32683333333333
KRT38	0.837666666666667
GNE	-1.99775
ZNF501	0.2995
SLC35A2	0.311375
CEP110	-0.1403
MYF6	0.70825
MGST2	0.148666666666667
TRPV4	-0.584333333333333
NEK8	-0.517833333333333
NOX5	-0.8915
NCKAP1L	-1.299
EMP3	-1.72666666666667
BPY2C	-0.0365
C1orf38	-0.4055
ELOVL2	1.03025
CBX7	0.945
OSBPL1A	0.232666666666667
ZNF589	-0.70625
ESCO1	-0.539
TRA2A	0.350416666666667
C3orf26	-0.8455
PHF2	1.58858333333333
PID1	0.622666666666667
RFC1	0.42925
MTAP	0.145375
ADORA3	3.44066666666667
LOC389458	-0.91775
