Hybridization REF	TCGA-A8-A08C-01A-11R-A00Z-07
ABCA7	-0.3195
EIF4A2	-0.5165
ZC3H10	1.577
RPGR	0.307333333333333
C20orf94	0.16525
RP1L1	-0.10275
GPR125	-0.78125
USP22	0.2115
OR1L4	0.0905
MLZE	-0.67425
FLJ32065	-0.27275
PTCD1	0.0085
CRTAC1	0.000800000000000001
BXDC2	-1.40075
C18orf1	2.77633333333333
FAM107A	0.315928571428571
EFNA3	2.19025
P18SRP	0.0517
CAMKK2	0.6855
KIAA0649	0.97925
NES	-2.08383333333333
HS6ST3	-2.19775
PON2	-0.13125
TCP11L2	-0.8305
CLEC4A	1.604
PRR12	0.4535
MLXIPL	-0.5729
C2orf50	0.845
ZNF28	0.79425
ENC1	-1.50383333333333
MAP2K1	-0.770625
FKSG2	1.28125
KIAA0430	1.132
PTP4A1	-1.26294444444444
GPR156	1.3765
GTF3C6	0.302
UBR2	0.5056
LOC388272	-2.58275
MAK	2.83483333333333
ACOT4	2.9315
STC2	-0.89375
PIGW	-1.371375
SAE1	-1.306875
COL6A1	0.792454545454546
OAZ1	0.1535
STMN4	0.0368333333333333
EDG3	-0.513333333333333
SGCE	-2.38983333333333
IL11	-1.7885
PRSS8	3.27825
YIPF5	0.695833333333333
WNT4	0.743875
CSN2	0.239833333333333
TCF7	-3.05875
TDO2	0.7525
SAMD9	1.0224375
S100A7A	0.7265
MMRN1	0.9645
GKAP1	0.42825
AKR1C3	-2.14525
RNF19A	1.0395
GMDS	0.99575
YKT6	-0.50075
SPARC	1.5808
C12orf31	-0.64675
UBE2V2	-0.713333333333333
FBXL18	0.308333333333333
KIAA0460	1.4025
ADAM22	-0.9375
SERPINC1	-3.61925
KCTD21	1.56925
MYOHD1	-2.07375
ZNF37A	-0.406333333333333
GTF3C1	0.1455
CTSZ	2.08875
PRNPIP	-0.32675
DRD1IP	0.513
NR1I2	-1.42
ZNF266	-0.3502
SPAG4L	0.2525
COX4NB	-1.44175
SAPS1	0.287
APOA1	-3.706125
TATDN1	-0.142333333333333
C10orf82	-3.02625
KPNB1	-0.933
FOXO3	0.767416666666667
CRYBB2	-1.319
ZBTB5	-0.0931666666666667
SLC25A38	-0.04475
DCTN2	-0.252
IFT20	0.2235
CTHRC1	1.346
C1orf31	0.098125
UHRF1	-1.3745
GPC6	-0.5425
C10orf54	0.55825
MCF2L2	0.2432
WNT9B	0.50075
OLA1	-0.84425
FAM120B	0.839
TTLL10	-0.071
CYorf15A	-5.0945
RELN	-2.3213
SCN2B	0.168666666666667
MFHAS1	-1.622
NKX3-2	-0.205666666666667
RASGRF2	-0.033
SSBP1	-0.408
KPNA6	-0.301285714285714
LOC389118	0.6495
HS3ST4	-2.216
SUPT7L	-0.276375
FLJ32658	-1.66125
IGFBPL1	-0.9485
KIAA1641	-1.066
SHKBP1	0.0466666666666667
CSF1R	4.7145
NAGK	0.061
MYL2	1.1175
HIST1H4C	-1.741
TOMM7	0.525
ADAMTSL3	1.6476
TNFSF14	-0.5195
PRRT2	-0.00575
VTA1	0.257125
AOAH	3.0515
CRISPLD2	1.33585714285714
PNN	-1.0281
TA-NFKBH	-0.12475
ESPN	0.85925
RBM43	0.609
KIAA1267	0.12725
DDX3X	-0.0873888888888889
KIAA1576	-5.06875
PLXDC1	4.16133333333333
FLJ25801	-4.04875
HNRNPL	-0.8395
RUNDC3A	0.384
CASP12	0.3955
SH2D5	-1.493
RPL26L1	-0.425
OR51A7	0.26725
HDC	0.051
C2orf16	0.0376666666666667
SYTL3	1.747875
GOLGA4	1.0911875
NOTCH1	-0.523166666666667
ATPAF2	0.989
ECD	0.1605
SSX5	-2.06166666666667
SNAP91	0.30575
OCA2	-2.5545
PNPO	0.866333333333333
DAPK1	-0.932666666666667
PINX1	-1.25066666666667
SELENBP1	2.01025
NEK3	-0.613916666666667
TMED4	0.0194285714285714
SSTR4	0.2465
FOSL1	-2.6062
CD40LG	-0.0345
CES1	-1.67516666666667
DCI	0.578333333333333
B3GAT3	0.0618333333333333
STK17B	-1.7485
CNTN6	-0.00099999999999999
CYP3A4	-1.28366666666667
MBOAT2	-0.212357142857143
PISD	0.646625
USP1	-1.03
PYDC1	3.07866666666667
CENPM	-1.66675
SAR1B	0.508
TTC7B	-1.32975
DP58	-1.251
GPC1	0.3235
RBL1	-2.3625
TMEM137	-1.72433333333333
TOB1	0.180833333333333
TCEAL1	0.650333333333333
CENPF	-1.88818181818182
C6	2.15233333333333
PRSS1	-3.67125
PPIL6	2.82733333333333
C6orf124	1.3835
ODZ4	0.887666666666667
SNCB	-0.18575
NDUFB9	-0.07
CNOT6L	0.3895
S100A9	0.632833333333333
TRIM50	0.472
KCTD1	3.7045
WDR63	1.9865
SPEF2	3.344125
RNGTT	-0.879333333333333
CXorf22	0.046
KCNK16	0.67575
CEP250	-1.308
ATPBD1B	-0.73375
KCNJ2	3.188
MT1B	-2.4015
ZNF684	-0.655
SLC4A1	0.68175
PDHA1	-1.4745
ZNF492	-1.0145
TKT	-1.1995
BYSL	-0.336
RNF38	1.164125
AHDC1	0.7225
KLHL2	-0.21225
CMTM8	-1.497
DMP1	-0.179
HERPUD2	0.09675
CRTAM	2.17333333333333
ZNF572	0.691
TMEM16J	0.102
HSD17B2	-2.68125
UBE2G1	0.12375
AHSA2	-2.43925
PELI2	-1.93
TPX2	-3.030375
ATP9B	1.426
DAZAP1	-0.11975
HMGCS2	0.463
C17orf38	0.3375
B9D1	0.129125
NKX2-5	-1.04216666666667
KIAA1276	1.36525
LILRB2	3.19
CSTF1	-0.708
BTN2A1	-0.120166666666667
C15orf48	3.5345
IGF2BP3	-4.32775
FAM113B	-0.290166666666667
HRG	0.419714285714286
ZNF131	-0.91725
USP47	0.496285714285714
CCDC88B	-0.96175
HCN1	-0.3276
HTN1	-0.29375
SYCP3	-0.0415
C13orf23	-0.4655
PAPOLA	-0.1971875
AATK	0.8881
MSH3	-0.065
NDUFAB1	-0.17275
ITLN2	-1.1125
BAK1	-0.0488333333333333
MRPL45	-0.267166666666667
MTNR1B	0.1496
LOC645843	-0.818
SPECC1L	0.19375
PGCP	1.3195
SPN	-0.63175
GPR143	1.26116666666667
ZNF576	0.677666666666667
TMEM39A	0.5118
ATP5D	0.363666666666667
MAGEB3	-1.518
RPS5	-0.735666666666667
ANP32E	-0.376857142857143
MTMR1	0.3175
YEATS4	-0.78475
SYNGAP1	1.0195
PCOLCE	-0.9145
MNS1	0.121
PCYT2	-0.332333333333333
ZNF182	-0.1625
LAX1	-0.76975
SPPL2B	0.671
ELOVL5	2.4907
PCDHAC1	-0.952
B4GALNT1	-1.95416666666667
BLOC1S2	0.528875
ZNF673	-1.0116
ARHGAP21	-0.0691666666666667
IRX5	2.155125
LRFN5	-0.760833333333333
FAM7A1	-1.22425
RAB19	0.6115
GINS1	-3.701
ITM2B	1.3899
PAPSS2	-0.491416666666667
OR5BF1	0.5585
ACSL3	-0.931625
KIAA1919	-1.03308333333333
GLT8D2	2.113625
UTRN	0.00449999999999999
CNN1	0.72
HISPPD2A	0.754666666666667
SDAD1	0.270625
SIGLEC9	1.24066666666667
RPL35	0.178214285714286
C22orf26	1.361
IMPDH2	0.609875
WDR69	-1.34175
SEC14L5	-0.1735
CLTA	0.25825
RP11-529I10.4	1.073
GPR37L1	0.693166666666667
OGDH	-0.338583333333333
ASB13	1.05566666666667
ZFP14	0.021
ZCRB1	0.316
KPNA3	-0.51625
HSPA1L	2.6145
RHOC	0.810125
LOC554175	-0.35175
PPP3CA	-0.4592
SLC1A7	-0.5719
ZNF529	-0.219333333333333
RBED1	0.51175
DDB2	-1.5335
FLJ11286	0.500333333333333
SPATA1	-0.314
MKNK1	-0.41
DYSF	0.4745
ALKBH2	-0.186
NKD1	-3.5605
C1orf174	-0.41675
PLEKHO1	0.0095
ASB10	0.10975
RING1	0.434666666666667
NPC2	0.6735
AVPR1B	-0.464
YTHDF1	-0.607083333333333
LMAN1L	0.7055
GSG2	-2.815
CEP170	-0.0421
RPS4Y2	-5.30825
MSH6	-1.128
HECTD2	0.130666666666667
ZNF556	0.185333333333333
PLEKHC1	-1.2453
AIRE	0.484666666666667
BCL2L10	2.23375
LMOD3	0.146333333333333
ZBTB8	0.2426
FOXA2	-3.6278
SLCO2A1	2.184375
C3orf46	-0.0875
PRDM16	-1.03983333333333
TMEM98	0.46525
FRMD5	-3.5905
PDE6C	-1.035
C1orf216	0.489166666666667
EP400	-0.383714285714286
PTK2	0.323166666666667
RNF217	0.61575
NDUFA8	0.233
ZFAT1	0.50075
LAMP3	0.365
GLTSCR2	0.4285
NPW	-1.1785
LLGL2	0.1533
PPM1K	-1.84
C20orf177	-0.5515
KIR2DL4	0.4261
NFKB2	0.35475
C21orf122	-0.0128333333333333
HESX1	-0.51225
GPR114	1.958
SLC25A35	-0.182
GNAT1	-0.5155
ORAI3	1.629
FAM76B	-0.3245
TMEM99	0.7689
TRIM29	-2.3867
CDS1	2.09875
RHEB	-0.1297
C4orf27	-0.499833333333333
RAB3A	-0.12975
OTUD6B	-0.7875
GPD1	0.801875
CDH15	-1.21266666666667
NPM1	-0.655928571428572
TMEM117	-0.8745
PRPS2	-0.751166666666667
GCK	-0.4625
ADRA2A	4.61583333333333
TSPYL4	0.1935
TASP1	-0.32075
WDR19	0.999583333333333
C10orf38	-2.15875
PDE4C	-0.2465
FYB	-0.476583333333333
C1orf55	0.5365
PPFIA3	-0.332
RAD18	-0.1405
C12orf44	-0.202333333333333
CRYBA4	0.1355
HVCN1	1.189
TAF10	0.384166666666667
C16orf48	0.1555
DEPDC5	1.06533333333333
LTBP1	-1.542
MAPRE1	-0.321375
FGF8	-0.4325
C3orf52	-1.14425
SENP7	-0.0251666666666667
LRRK2	-0.75975
RUNDC2A	0.04
KIAA0355	0.275666666666667
CPEB1	-2.295
PPEF2	0.389
ABI2	-0.688
KIAA0317	-0.0935
ATF1	-0.782166666666667
DYNC1H1	0.539125
DIP	0.436
TMEM33	0.046
POLDIP3	0.247
C7orf24	0.49
GPR171	2.01275
CDC6	-3.59916666666667
PLD1	-1.7181
ITFG2	0.0286
NDUFC1	0.322
AKNA	-0.47425
NBR1	0.66325
PKHD1	-0.00185714285714288
HPS4	-0.2702
MAFA	1.65525
ULBP3	-0.0845
DIRC1	1.7515
IMMT	-0.548375
C22orf13	0.867166666666667
CEL	0.4875
MARK3	-0.4495
ADAMTS2	1.08766666666667
ARPC3	-0.160666666666667
TMEM10	0.617
NPHS1	1.21975
BRD8	-0.073
WDR12	-1.2265
IDI2	-0.39
HOXD13	-1.9395
OR8G2	-1.7295
SLAIN1	0.83875
GABRQ	-0.55425
NR2C2	-0.1395
NKTR	-0.7107
TLE2	0.552
KIAA0892	-0.0366666666666667
AURKA	-3.12609090909091
GPRC5C	-1.058
TBC1D9B	0.322375
PNPLA6	0.516166666666667
AP3B1	0.087
NAG	0.327
C11orf68	-0.2925
AKR7A3	1.106
AHCYL1	0.591166666666667
COP1	-0.685333333333333
RPP14	-0.263416666666667
PCDHB18	-0.57975
CDH24	1.3275
KRT17	-2.9451
LACTB2	-0.48725
DDX24	-0.0942
PHACTR1	-1.57216666666667
SLC35E2	0.25075
LOXL1	-0.31425
IQSEC2	0.735625
RGSL1	0.4015
PCDHGC5	0.0795
MEGF10	-0.319125
PRRX1	0.613333333333333
ASTE1	1.0715
C6orf159	-2.517
MYOD1	1.4175
GAA	0.26625
ZNF747	1.59025
KLRC1	-1.3565
IL1RL2	0.635
GDF9	-0.546
GPR119	0.1685
TRAF2	0.193
HCK	3.22666666666667
BMP6	-3.46025
IL8RA	0.631833333333333
FLJ35848	-0.98175
EFHA1	0.90925
CDSN	-0.225833333333333
C14orf54	-0.061
LSM3	-0.235625
ZFP41	0.428
C9orf126	-0.910166666666667
VIT	-3.934
SPCS3	-1.20175
DEF8	-1.8637
CHAF1A	-2.135
C1orf165	0.127833333333333
ZFPM2	0.461
FTH1	0.735
SLC35F1	-1.345
YWHAH	0.799
C17orf66	0.1445
ADRB1	-0.585333333333333
FOXL1	-0.362
RG9MTD3	0.499
UMPS	0.19525
MGC13008	0.4595
KIAA1161	0.8795
CCDC77	-1.85975
C12orf65	-0.7815
COG4	-1.18383333333333
RCP9	0.270083333333333
RP4-692D3.1	4.1915
CDC2L5	-0.15575
MGC7036	0.721
DNAJC11	-0.501
GDF2	0.126666666666667
TIMM17A	-0.33075
HNRNPA0	-0.8768
OR2H1	-0.03025
PCBP1	-0.2875
COL23A1	-1.6645
LRRC2	-0.254357142857143
NSD1	0.123571428571429
FLJ37078	0.199375
WDR91	-0.325333333333333
TMEM179	0.07875
DSCR10	-0.5875
CNDP2	1.4726
FYN	-1.5495
BEX2	0.8175
KCND3	0.545
YPEL5	1.3365
LRRC42	-0.4005
C17orf45	-0.165125
ZNF649	0.215
LOC150763	0.177375
COL5A2	2.20825
CNGA2	-0.4835
ELA2B	-1.5508
RAB9B	-1.30725
FAM100A	0.427
NAIP	0.376571428571429
MYOZ2	-0.067
SPATA12	-0.2265
XRCC4	-0.9505
CYB561	1.3379
CHST10	0.402
BAI1	1.4355
BRSK1	0.212166666666667
C17orf89	-0.4295
PDE6H	0.1325
FLJ20309	0.4283
MAP7	1.45025
SCN4B	0.59925
SPAG9	-1.077375
SERTAD1	0.1195
FLJ21963	-1.0345
ANTXR1	-0.1537
TMPRSS13	0.0663333333333333
ETV7	3.5585
DGAT1	1.35816666666667
NKIRAS1	0.793333333333333
TAC3	-3.4735
CORO1C	-1.53791666666667
RAD54B	-1.41775
HRASLS3	1.7105
C21orf42	-0.02125
BARD1	-1.03533333333333
ZNF177	0.763166666666667
MIP	0.6565
ZNF442	0.473
F2	-3.8192
GRIA1	-0.22825
GALNTL2	0.788333333333333
WNT5A	-0.2949
LENG9	0.563
hCG_25371	-1.9805
FOXR1	0.237
TRA@	0.6828
PWWP2	1.298
C1QTNF7	1.17833333333333
SLC7A4	3.12725
C4orf7	-1.1225
C17orf80	-0.668166666666667
KLK4	1.35233333333333
IL31	0.21
TMEM176A	3.756
CTNNB1	0.990375
BHLHB2	0.671
TMEM185B	0.575666666666667
ARD1B	-0.218
C1orf93	0.8435
BRUNOL4	-0.535166666666667
LOC541469	-1.10791666666667
UPK2	-0.348
GAS8	0.278
PATE	0.5865
IMPACT	2.032625
WNK4	-2.3945
HNRPLL	-1.09875
GAD2	0.588
ITGA6	-0.168
BMP15	0.370333333333333
CYP2A7	3.809
RIC8A	0.46825
CCND1	0.393916666666667
USP35	0.7525
DSCR2	-2.82775
CCL4	4.31183333333333
ZCCHC10	-0.113
NOL11	-1.05325
TRPM2	2.0155
PSMD2	-0.154363636363636
CHTF18	-1.86325
USP18	0.53
RRAS	0.78625
LAMC3	-2.03075
TOX	-4.0365
PCDH15	1.2615
GABRG3	-2.029
NUDCD2	-0.217125
SGCZ	0.6675
KCTD17	-0.3343
SPSB2	0.714
TPPP3	2.73766666666667
CILP2	1.32016666666667
CALB2	1.35875
CEBPZ	-0.6135
ZNF479	-0.65475
FMOD	4.51116666666667
C21orf66	-1.80057142857143
CLN6	-0.858333333333333
ANAPC1	-0.737375
SH2D3C	1.19475
PTPN14	-0.4335
TRIM42	-0.3715
APTX	0.9405
SNRPG	-1.022
BMS1	-0.75825
MAGEA3	-4.1905
NFATC3	-1.15466666666667
LRRC45	0.707333333333333
ARS2	-0.0893571428571429
LRIG1	4.23633333333333
EPSTI1	0.7065
PRSS27	1.84425
ERC2	-0.985
PRKACB	-2.02321428571429
PRDM13	-4.33
HCG27	-1.1605
KLK12	-0.932
HSD17B7	1.80783333333333
ZNF354A	0.3005
PCDH11X	-0.166
DMGDH	-1.0565
PCBD2	-0.844333333333333
TMC6	-1.2555
RIMS1	-0.2785
SF3B2	-0.378666666666667
RCN1	-0.785333333333333
CPB1	0.392
BCAR3	-1.922
FCRLB	0.655375
PAK1IP1	-0.83275
OR10H1	0.027
KIF9	2.434
PITPNM2	-0.885
L3MBTL4	1.402
TGFB1	-0.1524
ZXDC	-0.1155
SLC6A16	-1.3625
SRrp35	-1.175125
LRRC8E	2.122
PPIAL4	-0.9105
EOMES	0.770666666666667
PAX2	0.6725
SCARF2	0.559
PSEN2	1.75883333333333
PCDHB13	0.46975
C10orf28	-0.613125
DHRS7B	0.407357142857143
C1orf131	0.07125
ASB1	-0.5572
ZNF223	0.167666666666667
LCMT2	0.79125
MEP1A	-1.504
TMEM53	0.6315
RSPH3	2.4465
C10orf33	-0.458
LOC644285	-0.59875
PTPN9	0.3915
ABCA12	0.217
CCDC37	-1.10625
RUNDC1	1.6162
YES1	0.209833333333333
FAM120AOS	1.6345
OR5M3	-0.539
PPP1R3F	0.108666666666667
IL13	-0.154222222222222
MDFI	0.14375
PRNT	-0.176333333333333
ZDBF2	-2.7245
OR10C1	0.362333333333333
CLIC1	0.105833333333333
LILRA5	0.269666666666667
CSAG1	-3.7675
TREML2	-0.7055
FAM125A	0.234333333333333
ZNF74	-0.55825
FAM104A	-0.448375
LRRC39	-0.5965
SAMD5	-0.99075
HYAL2	0.715
HIST2H2AC	0.091125
IGFBP5	-1.01473913043478
NRTN	-0.915833333333333
KIAA0556	0.9924
FAM29A	-1.42555555555556
JMJD2A	-0.17075
EPHB1	-0.05425
POLD4	0.4425
ANAPC10	-1.11525
LRRC36	0.455
MEGF6	-0.73125
LPHN3	-0.827833333333333
BMP10	-0.3265
C21orf55	0.72
CREM	-0.7236
PTGER4	-0.750666666666667
METAP1	-1.34975
KCNQ1	1.0505
NR2F2	0.062625
SSFA2	-1.27116666666667
CTTNBP2	-3.30275
BCL2A1	-1.7725
ZBTB24	-0.38
SLCO6A1	-2.06875
PRDM1	-0.7374
OR7D2	-0.265666666666667
CCDC47	-0.5146
LOC646982	0.00800000000000001
SLC26A6	-1.016
BIN1	-0.6136
SRRM1	-0.339928571428571
PCSK1N	-0.1905
ALS2	-0.2328
ECT2	-0.816157894736842
CACNA2D2	-0.551125
DOCK6	-0.21175
C10orf119	-0.273
FATE1	-0.115
DUSP23	2.16975
TRIP6	0.4475
NUP35	-0.1665
CDH3	-0.09125
KLHDC8A	1.22825
C9orf116	2.484375
EI24	-0.0075
CENTD1	0.100333333333333
RWDD2B	-0.0903333333333333
DOCK1	0.4525
NPAS2	-1.00075
NR3C2	3.297
FAM63A	2.16266666666667
INPP5F	0.185166666666667
FAM111A	0.2149
MYBL1	-2.67541666666667
IQGAP3	-0.326666666666667
CRADD	-0.636166666666667
DUSP12	-0.41125
PDZK1IP1	4.1705
VASH2	-0.8425
CTR9	0.56
VIL1	-4.461
OR8U1	-0.0243333333333333
CCDC107	0.2085
PTTG1IP	-0.314125
OR4X2	0.41175
COL9A1	-2.5455
PSMD9	-0.33025
ZFP62	0.6865
TIP39	0.2355
PARP15	0.6845
TTC19	0.56525
C1orf114	1.41833333333333
GFPT1	-0.116
SLC27A6	-3.23525
MRPS10	-0.2116
CALML5	-2.67433333333333
TRPM7	-0.916875
CGNL1	-0.037625
CECR1	0.21725
SERPINB8	-0.2065
TMEM102	1.943375
PDIA2	-2.19325
NUCKS1	0.255166666666667
HOTAIR	-2.94475
EBI3	-0.2555
NXN	-0.152
ZMYND19	-0.097375
FOXJ3	-0.09375
EIF5B	0.02
EIF2B4	0.121333333333333
LEO1	0.2195
ZIC5	-2.092
IL20	-1.49433333333333
KIAA0415	0.206
FLJ37357	0.386
TSPAN12	-0.2665
ACTR3B	-0.487125
TFAM	-0.693333333333333
IL17RD	1.2495
PARP12	0.946
KLHDC7A	0.8795
KCTD4	0.2075
GTF2H1	-0.07675
FLCN	-0.531666666666667
BIRC4	0.79625
LOC790955	-0.02125
VKORC1L1	0.52475
CYP4F22	1.6695
TAS2R5	0.372
ZNF582	2.221
HS3ST3B1	-0.89725
CTNS	0.44025
STK36	1.017
MMD2	-0.0515
RP5-1103G7.6	0.1505
FLJ23356	0.2095
CRH	-0.612
C1orf182	1.63566666666667
ACP5	2.157
AMFR	1.357
CA4	-2.457
PLCB4	0.682875
MPHOSPH10	-0.70775
UNQ473	-0.5805
G3BP2	0.116416666666667
SR140	-0.649916666666667
HOXA2	-0.4495
PYGB	-1.057
BAT1	-0.329833333333333
DKK3	-1.03883333333333
DDX31	-0.1615
TULP1	0.42675
NHLRC2	0.661
TNRC4	-0.9355
ZNF430	-0.66525
TNRC6A	0.331875
PLA2G1B	0.447666666666667
RCHY1	0.829
GTF2A2	-0.7195
MGC4294	0.4685
ZNF691	0.44025
TACC3	-1.9785
DNAJC5G	0.10475
LOC4951	0.2435
MS4A4A	-1.712
LOC152485	1.3345
PPP1R2P1	0.0305
PPP2R5B	-0.07475
RPGRIP1L	0.1695
SPOP	0.229
PTPRF	0.9555
MGC42090	-0.489
SUSD3	3.61575
THOC4	-2.25325
MAML1	-0.1118
FXR2	0.043
TYK2	-0.146375
MUC6	0.573666666666667
DNAJB7	0.3215
PIP4K2A	0.510285714285714
MEX3A	0.923
RRP1	-0.430875
TFAP4	0.88975
CXorf41	1.98125
MTMR4	-0.240666666666667
CTLA4	-0.4835
SNX9	0.3975
CIB3	-0.207333333333333
NECAP1	0.40975
PLA2G2D	0.0127
GLMN	-1.87033333333333
DCLRE1A	-0.3545
PDX1	0.188
SAMD11	-1.0235
MRPL55	0.804
TLR7	1.86575
TBC1D21	0.0711666666666667
SMAD1	1.4041
ACTRT2	0.2235
RIOK2	-0.316
PDLIM4	-0.657
SLC22A15	-1.2365
ABHD13	0.3709
STX18	0.8807
CCPG1	0.258285714285714
DCBLD1	-0.723166666666667
SLC2A6	-1.0065
NOLA3	-0.53625
TRDMT1	-0.652642857142857
IL17F	0.9225
ATP1A4	-0.246666666666667
OR52W1	0.3195
CFL1	-0.888
IL4	-0.98425
RBP2	-0.102
CPSF6	0.36525
TTC8	0.258166666666667
MUCL1	-1.684
EYA3	-2.38416666666667
KRT38	0.23825
GNE	-0.7755
ZNF501	-0.389
SLC35A2	0.544125
CEP110	-0.7828
MYF6	0.23575
MGST2	0.258333333333333
TRPV4	-0.523166666666667
NEK8	0.213666666666667
NOX5	-1.3155
NCKAP1L	-0.454833333333333
EMP3	-1.66333333333333
BPY2C	0.461
C1orf38	-0.630625
ELOVL2	-0.466375
CBX7	1.42558333333333
OSBPL1A	2.52016666666667
ZNF589	0.08525
ESCO1	-0.0653333333333333
TRA2A	-0.340916666666667
C3orf26	-0.90525
PHF2	1.351
PID1	-1.56416666666667
RFC1	-0.741625
MTAP	0.26875
ADORA3	3.6665
LOC389458	-0.87425
TRNT1	-0.117125
CRIPAK	0.608
RAI2	4.13466666666667
ANKRD44	-1.3475
GZMB	2.853
NFE2L1	0.14775
STIP1	-0.781333333333333
RASL11B	-0.051
NT5DC2	-1.65716666666667
LRP2	-0.36575
MTDH	0.815066666666667
ARSG	2.395
HSP90AB1	-0.015
CT45-6	-4.87066666666667
ZNF483	-0.53075
LMBR1L	-0.4875
S100A2	-3.0578
C2	-0.426722222222222
C2orf27	0.875875
EIF4EBP1	-0.9095
GCKR	-3.2685
PPP1R9B	0.51875
FER	-1.51775
SNRK	1.31816666666667
OR5M10	0.7895
UTP6	-1.16725
CAPZA3	0.393
FBP1	1.286
TERT	-1.9885
CCL1	-1.0275
FUCA1	0.92875
ALS2CR8	0.645333333333333
KCMF1	-0.122833333333333
SRCRB4D	-0.675
OXCT2	1.27616666666667
IL17RA	1.18733333333333
MPP5	0.16675
SPA17	1.5825
FLJ10986	0.961333333333333
GALNT14	1.554
CXorf27	-0.937125
NPLOC4	-0.61875
RAB34	0.27125
KRTAP3-3	0.357
ARSD	1.42833333333333
CPLX2	-1.4514
PJA1	0.102
WHDC1L1	-0.4815
RB1	-0.9805
MTMR15	0.162
PHLDA2	-1.9935
GUCY2F	0.0625
MPV17	-0.111833333333333
SLC35D1	-0.368
LYSMD3	0.3981
COL16A1	1.53325
ERLIN1	-0.408333333333333
JMJD4	0.544
HIST1H2BK	0.83125
TP53I11	1.82183333333333
ST3GAL4	-1.5787
PF4V1	0.1958
ALG8	0.39575
REG1A	0.176
MINA	0.04425
CYB5R3	-0.164833333333333
HHLA1	-0.058
MYST4	1.3512
VASN	-2.74275
UCHL5IP	-1.09975
TFAP2A	2.492
MGC9913	-1.9725
C9orf97	0.214
LOC90379	-0.82575
PHF15	0.921285714285714
ZNF169	-0.1615
KRT7	1.8976
GLIPR1L2	2.663
LOC116236	0.25525
IQCF3	-0.4315
RDH14	0.591333333333333
HNRPK	0.431071428571428
RABEPK	0.0973333333333333
ISX	-3.102
CBARA1	0.472
RAD51AP1	-2.784
MLL5	0.072
CXorf48	-5.292
SGCD	-1.12625
PHTF1	-0.556125
CA3	0.42725
CMTM5	-0.1155
STX10	-0.415375
JMJD2D	-0.9305
P4HA1	-0.566666666666667
GAB3	-1.05033333333333
DHRS4	0.513333333333333
COL4A1	1.9351875
C20orf20	-1.402375
OSBPL2	0.309875
PTTG2	-3.05925
KIAA1688	1.8795
STS	-1.988125
SHROOM4	0.398833333333333
KBTBD5	0.6265
ALDH1A3	1.8798
BTNL2	0.204333333333333
TGIF1	0.1
ZFAND5	0.092625
ICA1	2.15075
NAV3	-3.05083333333333
FLJ12331	-0.0865
EPS8L2	0.5556
MNT	0.653833333333333
ENTPD1	1.93491666666667
OR51E2	1.940125
STK11	0.700125
MX1	2.603125
TTTY9A	0.4745
CX62	0.294
LOXL4	-1.578125
EXOSC4	0.1445
PURB	0.441642857142857
SETD1A	0.338833333333333
RELB	0.7015
LAMB2	1.841
HNF1B	-0.427833333333333
PNLIPRP3	-0.8075
C14orf139	-1.14225
UMOD	3.3485
GRIN3B	0.92875
GPR25	0.84
ZNF512B	-0.89825
ATP6V0A1	-0.028
SRA1	0.132166666666667
ZNF615	1.02925
ZNF768	0.79975
ZNF469	3.461
DYNC2LI1	0.908833333333333
DNAH3	-1.0215
LOC387911	0.07075
LOC554234	-0.01075
ARRDC5	0.921
TMEM59L	-1.73683333333333
MARCH4	-0.31925
CNOT8	-0.0748333333333333
KIRREL3	-1.81616666666667
ADAM17	-0.351125
MYOG	0.48575
CPNE1	-1.386
AK5	-0.53325
LOC204010	-0.092
NDRG4	0.24475
LOC130074	-0.16775
PIAS4	0.297
NCOA2	0.5765
TEGT	0.5252
USP5	-0.12725
ANKRD21	-0.7565
KIAA0692	-0.416833333333333
HAPLN3	0.21075
LZIC	-1.146
NRXN3	-1.497
CDKN2C	-1.389
KIAA0226	0.503416666666667
CYB5D1	1.37525
WDR68	-0.7238125
ABCB6	-0.8749
MRPS25	-0.6415
ZMAT2	0.0045
KRT25	-0.3875
RPL11	-0.22775
GRAP	-0.111833333333333
LOC198437	1.24883333333333
RORC	2.675
RAP2C	-0.333214285714286
MXD1	-0.615
AZI2	0.867833333333333
NUAK2	-0.50375
AHSG	-6.22625
MANSC1	3.0185
IMP3	0.3135
C2orf3	-0.317
VSTM3	2.585
PCTP	0.51475
SIRT1	-0.03825
MANBA	-0.445
CD164	1.022375
GFRA1	-0.1268
PRM2	0.645
ZKSCAN3	0.6145
PLEKHG1	1.43725
TPRKB	-0.57425
UBFD1	0.453833333333333
CDKL5	0.0888333333333333
HIST1H2BD	0.928416666666667
INPP4A	-0.956666666666667
BMX	-0.541
PTPRU	-1.5145
LOC554202	-0.921833333333333
HOXC8	-0.22575
IL12B	-0.192
ADPGK	-0.5145
ZNF418	1.4655
SIAE	0.99075
CWC15	-0.66575
RP13-401N8.2	0.1175
KLHL11	0.4265
DEDD2	0.35275
PSMB3	-1.02675
DDX25	-2.84475
ZBTB3	0.759833333333333
GFRAL	0.785
RPS25	0.0985
FAM57B	-0.675166666666667
TESK2	-0.754833333333333
DNM1L	-1.09775
ZNF207	-0.456
CLEC11A	1.74075
TOLLIP	0.82175
TMEM61	1.40683333333333
DLK1	-4.3757
PLVAP	3.085
